4,2,7.316927589634302
4,3,7.78358230509029
4,4,10.814806720169766
1,1,10.824794348833793
1,2,22.892467711710154
1,3,9.045784963797537
1,4,16.39117648479547
2,1,10.27639574553301
2,2,12.235372232192631
2,3,9.151212999381137
2,4,11.41730520622651
4,1,8.236791196360292
4,2,6.8056221706271565
4,3,6.678695878616366
4,4,6.331223284045504
1,1,21.798356903608557
1,2,15.90569744416626
1,3,18.793559166443163
1,4,14.38984397382522
2,1,8.507573914928777
2,2,12.438224927946791
2,3,15.855183029028737
2,4,9.091967401649267
4,1,6.812529382225384
4,2,5.09883618854028
4,3,7.3691214085941334
4,4,6.138899222625574
1,1,8.502838073708018
1,2,21.160594952590777
1,3,13.133107906145097
1,4,20.265601282859926
2,1,7.669026336429684
2,2,12.797008275357346
2,3,10.253479686287926
2,4,14.867761095958697
4,1,5.695516383581098
4,2,10.315313170827018
4,3,7.446562222538152
4,4,5.764811198882794
1,1,10.464715871793352
1,2,13.140076281944971
1,3,13.560975247722517
1,4,11.215652320147209
2,1,10.363610297835214
2,2,12.307097668166
2,3,10.146439117122764
2,4,9.382658340588383
4,1,7.112233082208252
4,2,7.7797585101292555
4,3,5.428389417145127
4,4,7.048534626645152
1,1,13.683967284858452
1,2,16.9601801190341
1,3,15.429041560980936
1,4,14.997642206709141
2,1,9.361586445037549
2,2,10.044982952343647
2,3,10.526357270265555
2,4,18.32898828864229
4,1,7.561597668386726
4,2,9.38753992730182
4,3,8.851534657689564
4,4,7.141433207837929
1,1,23.843651630001865
1,2,11.666468856324716
1,3,10.112595245868597
1,4,13.634202259546194
2,1,10.033283214866868
2,2,11.117893155316272
2,3,13.094341942003203
2,4,10.747270208589946
4,1,6.989202674829581
4,2,7.061907420690373
4,3,6.17695109898779
4,4,7.357858582424229
1,1,19.217225914961354
1,2,16.253810366552656
1,3,16.68228383644563
1,4,14.054961869474297
2,1,10.330588019171554
2,2,8.458946386813153
2,3,14.538490230837036
2,4,11.464808292345568
4,1,9.462909422488083
4,2,5.982567611375904
4,3,11.09189631671387
4,4,10.80042412763099
